Index,Year,Suburb,OffenceType,CPI-Annual-Change
8249,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8250,2007,BARDON,GOOD_ORDER,HIGH
8251,2007,BARDON,DRUG,HIGH
8252,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8253,2007,BARDON,UNLAWFUL_MOTOR_VEHICLE,HIGH
8254,2008,BARDON,DRUG,VERY HIGH
8255,2009,BARDON,GOOD_ORDER,VERY HIGH
8256,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8257,2009,BARDON,GOOD_ORDER,VERY HIGH
8258,2009,BARDON,GOOD_ORDER,VERY HIGH
8259,2009,BARDON,GOOD_ORDER,VERY HIGH
8260,2009,BARDON,THEFT,VERY HIGH
8261,2010,BARDON,ASSAULT,MEDIUM
8262,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8263,2010,BARDON,GOOD_ORDER,MEDIUM
8264,2011,BARDON,PROPERTY_DAMAGE,HIGH
8265,2011,BARDON,GOOD_ORDER,HIGH
8266,2011,BARDON,GOOD_ORDER,HIGH
8267,2011,BARDON,THEFT,HIGH
8268,2011,BARDON,GOOD_ORDER,HIGH
8269,2011,BARDON,GOOD_ORDER,HIGH
8270,2011,BARDON,GOOD_ORDER,HIGH
8271,2011,BARDON,PROPERTY_DAMAGE,HIGH
8272,2011,BARDON,GOOD_ORDER,HIGH
8273,2012,BARDON,GOOD_ORDER,VERY LOW
8274,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8275,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8276,2013,BARDON,THEFT,VERY LOW
8277,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8278,2013,BARDON,THEFT,VERY LOW
8279,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8280,2014,BARDON,THEFT,MEDIUM
8281,2014,BARDON,GOOD_ORDER,MEDIUM
8282,2014,BARDON,THEFT,MEDIUM
8283,2015,BARDON,PROPERTY_DAMAGE,VERY LOW
8284,2016,BARDON,GOOD_ORDER,VERY LOW
8285,2016,BARDON,GOOD_ORDER,VERY LOW
8286,2016,BARDON,GOOD_ORDER,VERY LOW
8287,2017,BARDON,DRUG,VERY LOW
8288,2017,BARDON,GOOD_ORDER,VERY LOW
8289,2017,BARDON,GOOD_ORDER,VERY LOW
8290,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8291,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8292,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8293,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8294,2014,BARDON,PROPERTY_DAMAGE,MEDIUM
8295,2016,BARDON,THEFT,VERY LOW
8296,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8297,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8298,2017,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8299,2007,BARDON,PROPERTY_DAMAGE,HIGH
8300,2007,BARDON,PROPERTY_DAMAGE,HIGH
8301,2007,BARDON,PROPERTY_DAMAGE,HIGH
8302,2010,BARDON,FRAUD,MEDIUM
8303,2007,BARDON,PROPERTY_DAMAGE,HIGH
8304,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8305,2007,BARDON,THEFT,HIGH
8306,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8307,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8308,2008,BARDON,DRUG,VERY HIGH
8309,2007,BARDON,GOOD_ORDER,HIGH
8310,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8311,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8312,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8313,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8314,2008,BARDON,DRUG,VERY HIGH
8315,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8316,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8317,2008,BARDON,ROBBERY,VERY HIGH
8318,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8319,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8320,2008,BARDON,THEFT,VERY HIGH
8321,2008,BARDON,ASSAULT,VERY HIGH
8322,2008,BARDON,ARSON,VERY HIGH
8323,2008,BARDON,THEFT,VERY HIGH
8324,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8325,2009,BARDON,THEFT,VERY HIGH
8326,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8327,2009,BARDON,GOOD_ORDER,VERY HIGH
8328,2009,BARDON,FRAUD,VERY HIGH
8329,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8330,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8331,2009,BARDON,GOOD_ORDER,VERY HIGH
8332,2009,BARDON,THEFT,VERY HIGH
8333,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8334,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8335,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8336,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8337,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8338,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8339,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8340,2010,BARDON,GOOD_ORDER,MEDIUM
8341,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8342,2010,BARDON,FRAUD,MEDIUM
8343,2010,BARDON,GOOD_ORDER,MEDIUM
8344,2010,BARDON,THEFT,MEDIUM
8345,2010,BARDON,GOOD_ORDER,MEDIUM
8346,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8347,2011,BARDON,GOOD_ORDER,HIGH
8348,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8349,2011,BARDON,GOOD_ORDER,HIGH
8350,2011,BARDON,GOOD_ORDER,HIGH
8351,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8352,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8353,2012,BARDON,THEFT,VERY LOW
8354,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8355,2012,BARDON,THEFT,VERY LOW
8356,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8357,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8358,2013,BARDON,GOOD_ORDER,VERY LOW
8359,2013,BARDON,GOOD_ORDER,VERY LOW
8360,2013,BARDON,DRUG,VERY LOW
8361,2013,BARDON,THEFT,VERY LOW
8362,2013,BARDON,GOOD_ORDER,VERY LOW
8363,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8364,2013,BARDON,THEFT,VERY LOW
8365,2013,BARDON,PROPERTY_DAMAGE,VERY LOW
8366,2013,BARDON,THEFT,VERY LOW
8367,2013,BARDON,THEFT,VERY LOW
8368,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8369,2013,BARDON,FRAUD,VERY LOW
8370,2013,BARDON,FRAUD,VERY LOW
8371,2013,BARDON,PROPERTY_DAMAGE,VERY LOW
8372,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8373,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8374,2014,BARDON,GOOD_ORDER,MEDIUM
8375,2014,BARDON,GOOD_ORDER,MEDIUM
8376,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8377,2014,BARDON,PROPERTY_DAMAGE,MEDIUM
8378,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8379,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8380,2014,BARDON,GOOD_ORDER,MEDIUM
8381,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8382,2014,BARDON,GOOD_ORDER,MEDIUM
8383,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8384,2014,BARDON,DRUG,MEDIUM
8385,2014,BARDON,PROPERTY_DAMAGE,MEDIUM
8386,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8387,2015,BARDON,THEFT,VERY LOW
8388,2015,BARDON,THEFT,VERY LOW
8389,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8390,2015,BARDON,THEFT,VERY LOW
8391,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8392,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8393,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8394,2015,BARDON,THEFT,VERY LOW
8395,2015,BARDON,GOOD_ORDER,VERY LOW
8396,2015,BARDON,GOOD_ORDER,VERY LOW
8397,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8398,2015,BARDON,THEFT,VERY LOW
8399,2015,BARDON,GOOD_ORDER,VERY LOW
8400,2015,BARDON,DRUG,VERY LOW
8401,2015,BARDON,GOOD_ORDER,VERY LOW
8402,2015,BARDON,DRUG,VERY LOW
8403,2015,BARDON,GOOD_ORDER,VERY LOW
8404,2016,BARDON,HANDLING_STOLEN_GOODS,VERY LOW
8405,2016,BARDON,DRUG,VERY LOW
8406,2016,BARDON,DRUG,VERY LOW
8407,2016,BARDON,GOOD_ORDER,VERY LOW
8408,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8409,2016,BARDON,DRUG,VERY LOW
8410,2016,BARDON,PROPERTY_DAMAGE,VERY LOW
8411,2016,BARDON,GOOD_ORDER,VERY LOW
8412,2016,BARDON,GOOD_ORDER,VERY LOW
8413,2017,BARDON,GOOD_ORDER,VERY LOW
8414,2017,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8415,2017,BARDON,HANDLING_STOLEN_GOODS,VERY LOW
8416,2017,BARDON,DRUG,VERY LOW
8417,2017,BARDON,GOOD_ORDER,VERY LOW
8418,2017,BARDON,GOOD_ORDER,VERY LOW
8419,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8420,2017,BARDON,DRUG,VERY LOW
8421,2017,BARDON,GOOD_ORDER,VERY LOW
8422,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8423,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8424,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8425,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8426,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8427,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8428,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8429,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8430,2009,BARDON,THEFT,VERY HIGH
8431,2009,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
8432,2010,BARDON,PROPERTY_DAMAGE,MEDIUM
8433,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8434,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8435,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8436,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8437,2011,BARDON,ASSAULT,HIGH
8438,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8439,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8440,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8441,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8442,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8443,2014,BARDON,THEFT,MEDIUM
8444,2014,BARDON,THEFT,MEDIUM
8445,2014,BARDON,THEFT,MEDIUM
8446,2016,BARDON,THEFT,VERY LOW
8447,2007,BARDON,ASSAULT,HIGH
8448,2007,BARDON,PROPERTY_DAMAGE,HIGH
8449,2007,BARDON,THEFT,HIGH
8450,2009,BARDON,THEFT,VERY HIGH
8451,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8452,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8453,2011,BARDON,PROPERTY_DAMAGE,HIGH
8454,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8455,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8456,2014,BARDON,THEFT,MEDIUM
8457,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8458,2007,BARDON,PROPERTY_DAMAGE,HIGH
8459,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8460,2008,BARDON,THEFT,VERY HIGH
8461,2009,BARDON,DRUG,VERY HIGH
8462,2009,BARDON,DRUG,VERY HIGH
8463,2011,BARDON,PROPERTY_DAMAGE,HIGH
8464,2011,BARDON,UNLAWFUL_MOTOR_VEHICLE,HIGH
8465,2012,BARDON,THEFT,VERY LOW
8466,2012,BARDON,THEFT,VERY LOW
8467,2012,BARDON,THEFT,VERY LOW
8468,2012,BARDON,THEFT,VERY LOW
8469,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8470,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8471,2014,BARDON,DRUG,MEDIUM
8472,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8473,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8474,2014,BARDON,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
8475,2014,BARDON,DRUG,MEDIUM
8476,2014,BARDON,THEFT,MEDIUM
8477,2014,BARDON,DRUG,MEDIUM
8478,2014,BARDON,THEFT,MEDIUM
8479,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8480,2016,BARDON,FRAUD,VERY LOW
8481,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8482,2017,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8483,2007,BARDON,THEFT,HIGH
8484,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8485,2007,BARDON,PROPERTY_DAMAGE,HIGH
8486,2009,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
8487,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8488,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8489,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8490,2012,BARDON,THEFT,VERY LOW
8491,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8492,2015,BARDON,DRUG,VERY LOW
8493,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8494,2015,BARDON,THEFT,VERY LOW
8495,2017,BARDON,FRAUD,VERY LOW
8496,2017,BARDON,PROPERTY_DAMAGE,VERY LOW
8497,2017,BARDON,PROPERTY_DAMAGE,VERY LOW
8498,2007,BARDON,ASSAULT,HIGH
8499,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8500,2007,BARDON,ROBBERY,HIGH
8501,2007,BARDON,THEFT,HIGH
8502,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8503,2008,BARDON,ARSON,VERY HIGH
8504,2008,BARDON,ROBBERY,VERY HIGH
8505,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8506,2009,BARDON,THEFT,VERY HIGH
8507,2010,BARDON,THEFT,MEDIUM
8508,2010,BARDON,THEFT,MEDIUM
8509,2010,BARDON,PROPERTY_DAMAGE,MEDIUM
8510,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8511,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8512,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8513,2011,BARDON,THEFT,HIGH
8514,2012,BARDON,ASSAULT,VERY LOW
8515,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8516,2013,BARDON,THEFT,VERY LOW
8517,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8518,2015,BARDON,THEFT,VERY LOW
8519,2015,BARDON,GOOD_ORDER,VERY LOW
8520,2015,BARDON,THEFT,VERY LOW
8521,2016,BARDON,GOOD_ORDER,VERY LOW
8522,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8523,2016,BARDON,THEFT,VERY LOW
8524,2016,BARDON,GOOD_ORDER,VERY LOW
8525,2017,BARDON,GOOD_ORDER,VERY LOW
8526,2017,BARDON,PROPERTY_DAMAGE,VERY LOW
8527,2017,BARDON,PROPERTY_DAMAGE,VERY LOW
8528,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8529,2017,BARDON,THEFT,VERY LOW
8530,2017,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8531,2017,BARDON,THEFT,VERY LOW
8532,2006,BARDON,GOOD_ORDER,HIGH
8533,2007,BARDON,THEFT,HIGH
8534,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8535,2009,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
8536,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8537,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8538,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8539,2013,BARDON,PROPERTY_DAMAGE,VERY LOW
8540,2013,BARDON,THEFT,VERY LOW
8541,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8542,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8543,2013,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8544,2014,BARDON,FRAUD,MEDIUM
8545,2014,BARDON,THEFT,MEDIUM
8546,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8547,2014,BARDON,THEFT,MEDIUM
8548,2015,BARDON,THEFT,VERY LOW
8549,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8550,2016,BARDON,DRUG,VERY LOW
8551,2007,BARDON,DRUG,HIGH
8552,2007,BARDON,GOOD_ORDER,HIGH
8553,2007,BARDON,PROPERTY_DAMAGE,HIGH
8554,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8555,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8556,2008,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
8557,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8558,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8559,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8560,2011,BARDON,GOOD_ORDER,HIGH
8561,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8562,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8563,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8564,2012,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8565,2013,BARDON,PROPERTY_DAMAGE,VERY LOW
8566,2013,BARDON,PROPERTY_DAMAGE,VERY LOW
8567,2014,BARDON,PROPERTY_DAMAGE,MEDIUM
8568,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8569,2014,BARDON,GOOD_ORDER,MEDIUM
8570,2014,BARDON,THEFT,MEDIUM
8571,2015,BARDON,DRUG,VERY LOW
8572,2007,BARDON,GOOD_ORDER,HIGH
8573,2007,BARDON,DRUG,HIGH
8574,2007,BARDON,PROPERTY_DAMAGE,HIGH
8575,2008,BARDON,THEFT,VERY HIGH
8576,2010,BARDON,ASSAULT,MEDIUM
8577,2010,BARDON,PROPERTY_DAMAGE,MEDIUM
8578,2011,BARDON,UNLAWFUL_ENTRY,HIGH
8579,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8580,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8581,2014,BARDON,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
8582,2016,BARDON,PROPERTY_DAMAGE,VERY LOW
8583,2016,BARDON,THEFT,VERY LOW
8584,2006,BARDON,GOOD_ORDER,HIGH
8585,2007,BARDON,GOOD_ORDER,HIGH
8586,2007,BARDON,THEFT,HIGH
8587,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8588,2007,BARDON,GOOD_ORDER,HIGH
8589,2008,BARDON,GOOD_ORDER,VERY HIGH
8590,2008,BARDON,GOOD_ORDER,VERY HIGH
8591,2008,BARDON,THEFT,VERY HIGH
8592,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8593,2011,BARDON,FRAUD,HIGH
8594,2011,BARDON,PROPERTY_DAMAGE,HIGH
8595,2012,BARDON,THEFT,VERY LOW
8596,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8597,2013,BARDON,DRUG,VERY LOW
8598,2013,BARDON,PROPERTY_DAMAGE,VERY LOW
8599,2014,BARDON,GOOD_ORDER,MEDIUM
8600,2015,BARDON,ASSAULT,VERY LOW
8601,2015,BARDON,PROPERTY_DAMAGE,VERY LOW
8602,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8603,2015,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8604,2015,BARDON,PROPERTY_DAMAGE,VERY LOW
8605,2015,BARDON,PROPERTY_DAMAGE,VERY LOW
8606,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8607,2016,BARDON,DRUG,VERY LOW
8608,2016,BARDON,ASSAULT,VERY LOW
8609,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8610,2016,BARDON,PROPERTY_DAMAGE,VERY LOW
8611,2016,BARDON,DRUG,VERY LOW
8612,2016,BARDON,DRUG,VERY LOW
8613,2016,BARDON,GOOD_ORDER,VERY LOW
8614,2016,BARDON,GOOD_ORDER,VERY LOW
8615,2016,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8616,2016,BARDON,DRUG,VERY LOW
8617,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8618,2016,BARDON,GOOD_ORDER,VERY LOW
8619,2016,BARDON,HANDLING_STOLEN_GOODS,VERY LOW
8620,2017,BARDON,ASSAULT,VERY LOW
8621,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8622,2017,BARDON,PROPERTY_DAMAGE,VERY LOW
8623,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8624,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8625,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8626,2012,BARDON,DRUG,VERY LOW
8627,2013,BARDON,DRUG,VERY LOW
8628,2014,BARDON,DRUG,MEDIUM
8629,2015,BARDON,GOOD_ORDER,VERY LOW
8630,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8631,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8632,2008,BARDON,THEFT,VERY HIGH
8633,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8634,2010,BARDON,UNLAWFUL_ENTRY,MEDIUM
8635,2011,BARDON,UNLAWFUL_MOTOR_VEHICLE,HIGH
8636,2011,BARDON,THEFT,HIGH
8637,2011,BARDON,DRUG,HIGH
8638,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8639,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8640,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8641,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8642,2014,BARDON,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
8643,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8644,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8645,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8646,2017,BARDON,UNLAWFUL_ENTRY,VERY LOW
8647,2007,BARDON,PROPERTY_DAMAGE,HIGH
8648,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8649,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8650,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8651,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8652,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8653,2010,BARDON,PROPERTY_DAMAGE,MEDIUM
8654,2011,BARDON,PROPERTY_DAMAGE,HIGH
8655,2011,BARDON,DRUG,HIGH
8656,2012,BARDON,THEFT,VERY LOW
8657,2013,BARDON,UNLAWFUL_ENTRY,VERY LOW
8658,2013,BARDON,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
8659,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8660,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8661,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8662,2014,BARDON,THEFT,MEDIUM
8663,2015,BARDON,THEFT,VERY LOW
8664,2016,BARDON,UNLAWFUL_ENTRY,VERY LOW
8665,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8666,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8667,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8668,2007,BARDON,UNLAWFUL_ENTRY,HIGH
8669,2007,BARDON,PROPERTY_DAMAGE,HIGH
8670,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8671,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8672,2008,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8673,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8674,2008,BARDON,GOOD_ORDER,VERY HIGH
8675,2008,BARDON,PROPERTY_DAMAGE,VERY HIGH
8676,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8677,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8678,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8679,2009,BARDON,UNLAWFUL_ENTRY,VERY HIGH
8680,2012,BARDON,PROPERTY_DAMAGE,VERY LOW
8681,2009,BARDON,THEFT,VERY HIGH
8682,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8683,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8684,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8685,2010,BARDON,PROPERTY_DAMAGE,MEDIUM
8686,2010,BARDON,GOOD_ORDER,MEDIUM
8687,2011,BARDON,PROPERTY_DAMAGE,HIGH
8688,2011,BARDON,THEFT,HIGH
8689,2011,BARDON,PROPERTY_DAMAGE,HIGH
8690,2011,BARDON,THEFT,HIGH
8691,2011,BARDON,THEFT,HIGH
8692,2012,BARDON,FRAUD,VERY LOW
8693,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8694,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8695,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8696,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8697,2012,BARDON,THEFT,VERY LOW
8698,2012,BARDON,THEFT,VERY LOW
8699,2012,BARDON,UNLAWFUL_ENTRY,VERY LOW
8700,2013,BARDON,DRUG,VERY LOW
8701,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8702,2014,BARDON,THEFT,MEDIUM
8703,2014,BARDON,GOOD_ORDER,MEDIUM
8704,2014,BARDON,UNLAWFUL_ENTRY,MEDIUM
8705,2015,BARDON,GOOD_ORDER,VERY LOW
8706,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8707,2015,BARDON,GOOD_ORDER,VERY LOW
8708,2015,BARDON,GOOD_ORDER,VERY LOW
8709,2015,BARDON,HANDLING_STOLEN_GOODS,VERY LOW
8710,2015,BARDON,GOOD_ORDER,VERY LOW
8711,2015,BARDON,THEFT,VERY LOW
8712,2015,BARDON,UNLAWFUL_ENTRY,VERY LOW
8713,2015,BARDON,GOOD_ORDER,VERY LOW
8714,2016,BARDON,GOOD_ORDER,VERY LOW
8715,2016,BARDON,THEFT,VERY LOW
8716,2017,BARDON,GOOD_ORDER,VERY LOW
8717,2017,BARDON,GOOD_ORDER,VERY LOW
8718,2007,BARDON,GOOD_ORDER,HIGH
8719,2007,BARDON,PROPERTY_DAMAGE,HIGH
8720,2008,BARDON,THEFT,VERY HIGH
8721,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8722,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
8723,2009,BARDON,THEFT,VERY HIGH
8724,2009,BARDON,DRUG,VERY HIGH
8725,2009,BARDON,DRUG,VERY HIGH
8726,2009,BARDON,PROPERTY_DAMAGE,VERY HIGH
