Index,Year,Suburb,OffenceType,CPI-Annual-Change
11087,2009,CARINDALE,THEFT,VERY HIGH
11088,2009,CARINDALE,THEFT,VERY HIGH
11089,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
11090,2009,CARINDALE,THEFT,VERY HIGH
11091,2009,CARINDALE,THEFT,VERY HIGH
11092,2009,CARINDALE,THEFT,VERY HIGH
11093,2009,CARINDALE,THEFT,VERY HIGH
11094,2009,CARINDALE,THEFT,VERY HIGH
11095,2009,CARINDALE,THEFT,VERY HIGH
11096,2009,CARINDALE,THEFT,VERY HIGH
11097,2009,CARINDALE,THEFT,VERY HIGH
11098,2009,CARINDALE,THEFT,VERY HIGH
11099,2009,CARINDALE,THEFT,VERY HIGH
11100,2009,CARINDALE,ASSAULT,VERY HIGH
11101,2009,CARINDALE,ROBBERY,VERY HIGH
11102,2009,CARINDALE,THEFT,VERY HIGH
11103,2009,CARINDALE,THEFT,VERY HIGH
11104,2009,CARINDALE,THEFT,VERY HIGH
11105,2009,CARINDALE,THEFT,VERY HIGH
11106,2009,CARINDALE,THEFT,VERY HIGH
11107,2009,CARINDALE,THEFT,VERY HIGH
11108,2009,CARINDALE,THEFT,VERY HIGH
11109,2009,CARINDALE,THEFT,VERY HIGH
11110,2009,CARINDALE,THEFT,VERY HIGH
11111,2009,CARINDALE,THEFT,VERY HIGH
11112,2009,CARINDALE,THEFT,VERY HIGH
11113,2009,CARINDALE,THEFT,VERY HIGH
11114,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
11115,2009,CARINDALE,THEFT,VERY HIGH
11116,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
11117,2009,CARINDALE,THEFT,VERY HIGH
11118,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11119,2009,CARINDALE,THEFT,VERY HIGH
11120,2009,CARINDALE,UNLAWFUL_ENTRY,VERY HIGH
11121,2009,CARINDALE,ASSAULT,VERY HIGH
11122,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
11123,2009,CARINDALE,UNLAWFUL_ENTRY,VERY HIGH
11124,2009,CARINDALE,UNLAWFUL_ENTRY,VERY HIGH
11125,2009,CARINDALE,THEFT,VERY HIGH
11126,2009,CARINDALE,THEFT,VERY HIGH
11127,2009,CARINDALE,THEFT,VERY HIGH
11128,2009,CARINDALE,THEFT,VERY HIGH
11129,2009,CARINDALE,THEFT,VERY HIGH
11130,2009,CARINDALE,THEFT,VERY HIGH
11131,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11132,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11133,2009,CARINDALE,THEFT,VERY HIGH
11134,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11135,2009,CARINDALE,THEFT,VERY HIGH
11136,2009,CARINDALE,THEFT,VERY HIGH
11137,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11138,2009,CARINDALE,THEFT,VERY HIGH
11139,2009,CARINDALE,THEFT,VERY HIGH
11140,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11141,2009,CARINDALE,THEFT,VERY HIGH
11142,2009,CARINDALE,THEFT,VERY HIGH
11143,2009,CARINDALE,THEFT,VERY HIGH
11144,2009,CARINDALE,FRAUD,VERY HIGH
11145,2009,CARINDALE,FRAUD,VERY HIGH
11146,2009,CARINDALE,FRAUD,VERY HIGH
11147,2009,CARINDALE,THEFT,VERY HIGH
11148,2009,CARINDALE,THEFT,VERY HIGH
11149,2009,CARINDALE,THEFT,VERY HIGH
11150,2009,CARINDALE,THEFT,VERY HIGH
11151,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11152,2009,CARINDALE,THEFT,VERY HIGH
11153,2009,CARINDALE,THEFT,VERY HIGH
11154,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11155,2009,CARINDALE,THEFT,VERY HIGH
11156,2009,CARINDALE,FRAUD,VERY HIGH
11157,2009,CARINDALE,THEFT,VERY HIGH
11158,2009,CARINDALE,THEFT,VERY HIGH
11159,2009,CARINDALE,THEFT,VERY HIGH
11160,2009,CARINDALE,THEFT,VERY HIGH
11161,2009,CARINDALE,THEFT,VERY HIGH
11162,2009,CARINDALE,GOOD_ORDER,VERY HIGH
11163,2009,CARINDALE,THEFT,VERY HIGH
11164,2009,CARINDALE,THEFT,VERY HIGH
11165,2009,CARINDALE,GOOD_ORDER,VERY HIGH
11166,2009,CARINDALE,ASSAULT,VERY HIGH
11167,2009,CARINDALE,THEFT,VERY HIGH
11168,2009,CARINDALE,THEFT,VERY HIGH
11169,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11170,2009,CARINDALE,THEFT,VERY HIGH
11171,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
11172,2009,CARINDALE,THEFT,VERY HIGH
11173,2009,CARINDALE,THEFT,VERY HIGH
11174,2009,CARINDALE,THEFT,VERY HIGH
11175,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11176,2009,CARINDALE,THEFT,VERY HIGH
11177,2009,CARINDALE,THEFT,VERY HIGH
11178,2009,CARINDALE,FRAUD,VERY HIGH
11179,2009,CARINDALE,FRAUD,VERY HIGH
11180,2009,CARINDALE,THEFT,VERY HIGH
11181,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11182,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
11183,2009,CARINDALE,THEFT,VERY HIGH
11184,2009,CARINDALE,THEFT,VERY HIGH
11185,2009,CARINDALE,FRAUD,VERY HIGH
11186,2009,CARINDALE,THEFT,VERY HIGH
11187,2009,CARINDALE,THEFT,VERY HIGH
11188,2009,CARINDALE,THEFT,VERY HIGH
11189,2009,CARINDALE,FRAUD,VERY HIGH
11190,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11191,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11192,2009,CARINDALE,THEFT,VERY HIGH
11193,2009,CARINDALE,THEFT,VERY HIGH
11194,2009,CARINDALE,THEFT,VERY HIGH
11195,2009,CARINDALE,THEFT,VERY HIGH
11196,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11197,2009,CARINDALE,THEFT,VERY HIGH
11198,2009,CARINDALE,DRUG,VERY HIGH
11199,2009,CARINDALE,THEFT,VERY HIGH
11200,2009,CARINDALE,HANDLING_STOLEN_GOODS,VERY HIGH
11201,2010,CARINDALE,THEFT,MEDIUM
11202,2010,CARINDALE,THEFT,MEDIUM
11203,2009,CARINDALE,THEFT,VERY HIGH
11204,2009,CARINDALE,FRAUD,VERY HIGH
11205,2010,CARINDALE,FRAUD,MEDIUM
11206,2009,CARINDALE,FRAUD,VERY HIGH
11207,2010,CARINDALE,FRAUD,MEDIUM
11208,2010,CARINDALE,FRAUD,MEDIUM
11209,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11210,2010,CARINDALE,THEFT,MEDIUM
11211,2010,CARINDALE,FRAUD,MEDIUM
11212,2010,CARINDALE,FRAUD,MEDIUM
11213,2010,CARINDALE,FRAUD,MEDIUM
11214,2010,CARINDALE,FRAUD,MEDIUM
11215,2010,CARINDALE,FRAUD,MEDIUM
11216,2010,CARINDALE,FRAUD,MEDIUM
11217,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11218,2010,CARINDALE,FRAUD,MEDIUM
11219,2010,CARINDALE,THEFT,MEDIUM
11220,2010,CARINDALE,THEFT,MEDIUM
11221,2010,CARINDALE,THEFT,MEDIUM
11222,2010,CARINDALE,THEFT,MEDIUM
11223,2010,CARINDALE,THEFT,MEDIUM
11224,2010,CARINDALE,THEFT,MEDIUM
11225,2010,CARINDALE,THEFT,MEDIUM
11226,2010,CARINDALE,THEFT,MEDIUM
11227,2010,CARINDALE,THEFT,MEDIUM
11228,2010,CARINDALE,FRAUD,MEDIUM
11229,2010,CARINDALE,THEFT,MEDIUM
11230,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11231,2010,CARINDALE,ASSAULT,MEDIUM
11232,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11233,2010,CARINDALE,THEFT,MEDIUM
11234,2010,CARINDALE,THEFT,MEDIUM
11235,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11236,2010,CARINDALE,THEFT,MEDIUM
11237,2010,CARINDALE,THEFT,MEDIUM
11238,2010,CARINDALE,ASSAULT,MEDIUM
11239,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11240,2010,CARINDALE,THEFT,MEDIUM
11241,2010,CARINDALE,THEFT,MEDIUM
11242,2010,CARINDALE,THEFT,MEDIUM
11243,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11244,2010,CARINDALE,THEFT,MEDIUM
11245,2010,CARINDALE,THEFT,MEDIUM
11246,2010,CARINDALE,THEFT,MEDIUM
11247,2010,CARINDALE,THEFT,MEDIUM
11248,2010,CARINDALE,THEFT,MEDIUM
11249,2010,CARINDALE,THEFT,MEDIUM
11250,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11251,2010,CARINDALE,THEFT,MEDIUM
11252,2010,CARINDALE,THEFT,MEDIUM
11253,2010,CARINDALE,THEFT,MEDIUM
11254,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11255,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11256,2010,CARINDALE,FRAUD,MEDIUM
11257,2010,CARINDALE,THEFT,MEDIUM
11258,2010,CARINDALE,THEFT,MEDIUM
11259,2010,CARINDALE,THEFT,MEDIUM
11260,2010,CARINDALE,THEFT,MEDIUM
11261,2010,CARINDALE,THEFT,MEDIUM
11262,2010,CARINDALE,THEFT,MEDIUM
11263,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11264,2010,CARINDALE,THEFT,MEDIUM
11265,2010,CARINDALE,THEFT,MEDIUM
11266,2010,CARINDALE,THEFT,MEDIUM
11267,2010,CARINDALE,THEFT,MEDIUM
11268,2010,CARINDALE,THEFT,MEDIUM
11269,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11270,2010,CARINDALE,THEFT,MEDIUM
11271,2010,CARINDALE,THEFT,MEDIUM
11272,2010,CARINDALE,THEFT,MEDIUM
11273,2010,CARINDALE,THEFT,MEDIUM
11274,2010,CARINDALE,THEFT,MEDIUM
11275,2010,CARINDALE,THEFT,MEDIUM
11276,2010,CARINDALE,THEFT,MEDIUM
11277,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11278,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11279,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11280,2010,CARINDALE,THEFT,MEDIUM
11281,2010,CARINDALE,THEFT,MEDIUM
11282,2010,CARINDALE,THEFT,MEDIUM
11283,2010,CARINDALE,THEFT,MEDIUM
11284,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11285,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11286,2010,CARINDALE,THEFT,MEDIUM
11287,2010,CARINDALE,THEFT,MEDIUM
11288,2010,CARINDALE,THEFT,MEDIUM
11289,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11290,2010,CARINDALE,THEFT,MEDIUM
11291,2010,CARINDALE,THEFT,MEDIUM
11292,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11293,2010,CARINDALE,FRAUD,MEDIUM
11294,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11295,2010,CARINDALE,THEFT,MEDIUM
11296,2010,CARINDALE,THEFT,MEDIUM
11297,2010,CARINDALE,THEFT,MEDIUM
11298,2010,CARINDALE,THEFT,MEDIUM
11299,2010,CARINDALE,THEFT,MEDIUM
11300,2010,CARINDALE,THEFT,MEDIUM
11301,2010,CARINDALE,THEFT,MEDIUM
11302,2010,CARINDALE,THEFT,MEDIUM
11303,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11304,2010,CARINDALE,THEFT,MEDIUM
11305,2010,CARINDALE,THEFT,MEDIUM
11306,2010,CARINDALE,THEFT,MEDIUM
11307,2010,CARINDALE,THEFT,MEDIUM
11308,2010,CARINDALE,THEFT,MEDIUM
11309,2010,CARINDALE,THEFT,MEDIUM
11310,2010,CARINDALE,THEFT,MEDIUM
11311,2010,CARINDALE,THEFT,MEDIUM
11312,2010,CARINDALE,DRUG,MEDIUM
11313,2010,CARINDALE,THEFT,MEDIUM
11314,2010,CARINDALE,THEFT,MEDIUM
11315,2010,CARINDALE,THEFT,MEDIUM
11316,2010,CARINDALE,THEFT,MEDIUM
11317,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11318,2010,CARINDALE,THEFT,MEDIUM
11319,2010,CARINDALE,THEFT,MEDIUM
11320,2010,CARINDALE,THEFT,MEDIUM
11321,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11322,2010,CARINDALE,GOOD_ORDER,MEDIUM
11323,2010,CARINDALE,THEFT,MEDIUM
11324,2010,CARINDALE,THEFT,MEDIUM
11325,2010,CARINDALE,THEFT,MEDIUM
11326,2010,CARINDALE,THEFT,MEDIUM
11327,2010,CARINDALE,THEFT,MEDIUM
11328,2010,CARINDALE,FRAUD,MEDIUM
11329,2010,CARINDALE,THEFT,MEDIUM
11330,2010,CARINDALE,THEFT,MEDIUM
11331,2010,CARINDALE,THEFT,MEDIUM
11332,2010,CARINDALE,THEFT,MEDIUM
11333,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11334,2010,CARINDALE,FRAUD,MEDIUM
11335,2010,CARINDALE,FRAUD,MEDIUM
11336,2010,CARINDALE,FRAUD,MEDIUM
11337,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11338,2010,CARINDALE,DRUG,MEDIUM
11339,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11340,2010,CARINDALE,FRAUD,MEDIUM
11341,2010,CARINDALE,THEFT,MEDIUM
11342,2010,CARINDALE,FRAUD,MEDIUM
11343,2010,CARINDALE,THEFT,MEDIUM
11344,2010,CARINDALE,THEFT,MEDIUM
11345,2010,CARINDALE,FRAUD,MEDIUM
11346,2010,CARINDALE,THEFT,MEDIUM
11347,2010,CARINDALE,FRAUD,MEDIUM
11348,2011,CARINDALE,ASSAULT,HIGH
11349,2011,CARINDALE,THEFT,HIGH
11350,2010,CARINDALE,THEFT,MEDIUM
11351,2010,CARINDALE,THEFT,MEDIUM
11352,2010,CARINDALE,THEFT,MEDIUM
11353,2010,CARINDALE,THEFT,MEDIUM
11354,2010,CARINDALE,THEFT,MEDIUM
11355,2010,CARINDALE,THEFT,MEDIUM
11356,2010,CARINDALE,THEFT,MEDIUM
11357,2010,CARINDALE,THEFT,MEDIUM
11358,2010,CARINDALE,THEFT,MEDIUM
11359,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11360,2010,CARINDALE,THEFT,MEDIUM
11361,2010,CARINDALE,THEFT,MEDIUM
11362,2010,CARINDALE,THEFT,MEDIUM
11363,2010,CARINDALE,THEFT,MEDIUM
11364,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11365,2010,CARINDALE,THEFT,MEDIUM
11366,2010,CARINDALE,FRAUD,MEDIUM
11367,2010,CARINDALE,THEFT,MEDIUM
11368,2010,CARINDALE,THEFT,MEDIUM
11369,2010,CARINDALE,THEFT,MEDIUM
11370,2010,CARINDALE,THEFT,MEDIUM
11371,2010,CARINDALE,THEFT,MEDIUM
11372,2010,CARINDALE,THEFT,MEDIUM
11373,2010,CARINDALE,DRUG,MEDIUM
11374,2010,CARINDALE,THEFT,MEDIUM
11375,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11376,2010,CARINDALE,THEFT,MEDIUM
11377,2010,CARINDALE,THEFT,MEDIUM
11378,2010,CARINDALE,THEFT,MEDIUM
11379,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11380,2010,CARINDALE,THEFT,MEDIUM
11381,2010,CARINDALE,THEFT,MEDIUM
11382,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11383,2010,CARINDALE,THEFT,MEDIUM
11384,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11385,2010,CARINDALE,THEFT,MEDIUM
11386,2010,CARINDALE,THEFT,MEDIUM
11387,2010,CARINDALE,THEFT,MEDIUM
11388,2010,CARINDALE,THEFT,MEDIUM
11389,2010,CARINDALE,THEFT,MEDIUM
11390,2010,CARINDALE,DRUG,MEDIUM
11391,2010,CARINDALE,THEFT,MEDIUM
11392,2010,CARINDALE,THEFT,MEDIUM
11393,2010,CARINDALE,THEFT,MEDIUM
11394,2010,CARINDALE,THEFT,MEDIUM
11395,2010,CARINDALE,THEFT,MEDIUM
11396,2010,CARINDALE,THEFT,MEDIUM
11397,2010,CARINDALE,FRAUD,MEDIUM
11398,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11399,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11400,2010,CARINDALE,THEFT,MEDIUM
11401,2010,CARINDALE,THEFT,MEDIUM
11402,2010,CARINDALE,THEFT,MEDIUM
11403,2010,CARINDALE,THEFT,MEDIUM
11404,2010,CARINDALE,THEFT,MEDIUM
11405,2010,CARINDALE,THEFT,MEDIUM
11406,2010,CARINDALE,THEFT,MEDIUM
11407,2010,CARINDALE,THEFT,MEDIUM
11408,2010,CARINDALE,THEFT,MEDIUM
11409,2010,CARINDALE,THEFT,MEDIUM
11410,2010,CARINDALE,THEFT,MEDIUM
11411,2010,CARINDALE,THEFT,MEDIUM
11412,2010,CARINDALE,FRAUD,MEDIUM
11413,2010,CARINDALE,THEFT,MEDIUM
11414,2010,CARINDALE,FRAUD,MEDIUM
11415,2010,CARINDALE,FRAUD,MEDIUM
11416,2010,CARINDALE,THEFT,MEDIUM
11417,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11418,2010,CARINDALE,THEFT,MEDIUM
11419,2010,CARINDALE,THEFT,MEDIUM
11420,2010,CARINDALE,THEFT,MEDIUM
11421,2010,CARINDALE,THEFT,MEDIUM
11422,2010,CARINDALE,THEFT,MEDIUM
11423,2010,CARINDALE,THEFT,MEDIUM
11424,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11425,2010,CARINDALE,THEFT,MEDIUM
11426,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11427,2010,CARINDALE,THEFT,MEDIUM
11428,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11429,2010,CARINDALE,THEFT,MEDIUM
11430,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11431,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11432,2011,CARINDALE,THEFT,HIGH
11433,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11434,2010,CARINDALE,THEFT,MEDIUM
11435,2010,CARINDALE,THEFT,MEDIUM
11436,2010,CARINDALE,THEFT,MEDIUM
11437,2010,CARINDALE,THEFT,MEDIUM
11438,2010,CARINDALE,THEFT,MEDIUM
11439,2010,CARINDALE,FRAUD,MEDIUM
11440,2010,CARINDALE,THEFT,MEDIUM
11441,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11442,2010,CARINDALE,THEFT,MEDIUM
11443,2010,CARINDALE,THEFT,MEDIUM
11444,2010,CARINDALE,THEFT,MEDIUM
11445,2010,CARINDALE,THEFT,MEDIUM
11446,2010,CARINDALE,THEFT,MEDIUM
11447,2010,CARINDALE,THEFT,MEDIUM
11448,2010,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
11449,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11450,2010,CARINDALE,THEFT,MEDIUM
11451,2010,CARINDALE,THEFT,MEDIUM
11452,2010,CARINDALE,THEFT,MEDIUM
11453,2010,CARINDALE,THEFT,MEDIUM
11454,2010,CARINDALE,THEFT,MEDIUM
11455,2010,CARINDALE,THEFT,MEDIUM
11456,2010,CARINDALE,THEFT,MEDIUM
11457,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11458,2010,CARINDALE,THEFT,MEDIUM
11459,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11460,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11461,2010,CARINDALE,THEFT,MEDIUM
11462,2010,CARINDALE,THEFT,MEDIUM
11463,2010,CARINDALE,THEFT,MEDIUM
11464,2010,CARINDALE,THEFT,MEDIUM
11465,2010,CARINDALE,THEFT,MEDIUM
11466,2010,CARINDALE,THEFT,MEDIUM
11467,2010,CARINDALE,THEFT,MEDIUM
11468,2010,CARINDALE,FRAUD,MEDIUM
11469,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11470,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11471,2010,CARINDALE,THEFT,MEDIUM
11472,2010,CARINDALE,THEFT,MEDIUM
11473,2010,CARINDALE,THEFT,MEDIUM
11474,2010,CARINDALE,THEFT,MEDIUM
11475,2010,CARINDALE,THEFT,MEDIUM
11476,2010,CARINDALE,THEFT,MEDIUM
11477,2010,CARINDALE,THEFT,MEDIUM
11478,2010,CARINDALE,ROBBERY,MEDIUM
11479,2010,CARINDALE,THEFT,MEDIUM
11480,2010,CARINDALE,DRUG,MEDIUM
11481,2010,CARINDALE,FRAUD,MEDIUM
11482,2010,CARINDALE,FRAUD,MEDIUM
11483,2010,CARINDALE,ASSAULT,MEDIUM
11484,2010,CARINDALE,THEFT,MEDIUM
11485,2010,CARINDALE,THEFT,MEDIUM
11486,2010,CARINDALE,THEFT,MEDIUM
11487,2010,CARINDALE,THEFT,MEDIUM
11488,2010,CARINDALE,FRAUD,MEDIUM
11489,2010,CARINDALE,THEFT,MEDIUM
11490,2010,CARINDALE,THEFT,MEDIUM
11491,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11492,2010,CARINDALE,THEFT,MEDIUM
11493,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11494,2010,CARINDALE,THEFT,MEDIUM
11495,2010,CARINDALE,THEFT,MEDIUM
11496,2010,CARINDALE,THEFT,MEDIUM
11497,2010,CARINDALE,FRAUD,MEDIUM
11498,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11499,2010,CARINDALE,THEFT,MEDIUM
11500,2010,CARINDALE,THEFT,MEDIUM
11501,2010,CARINDALE,THEFT,MEDIUM
11502,2010,CARINDALE,THEFT,MEDIUM
11503,2010,CARINDALE,FRAUD,MEDIUM
11504,2010,CARINDALE,THEFT,MEDIUM
11505,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11506,2010,CARINDALE,THEFT,MEDIUM
11507,2010,CARINDALE,THEFT,MEDIUM
11508,2010,CARINDALE,THEFT,MEDIUM
11509,2010,CARINDALE,THEFT,MEDIUM
11510,2010,CARINDALE,THEFT,MEDIUM
11511,2010,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
11512,2010,CARINDALE,THEFT,MEDIUM
11513,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11514,2010,CARINDALE,THEFT,MEDIUM
11515,2010,CARINDALE,THEFT,MEDIUM
11516,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
11517,2010,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
11518,2010,CARINDALE,FRAUD,MEDIUM
11519,2010,CARINDALE,THEFT,MEDIUM
11520,2010,CARINDALE,ASSAULT,MEDIUM
11521,2010,CARINDALE,THEFT,MEDIUM
11522,2010,CARINDALE,THEFT,MEDIUM
11523,2010,CARINDALE,THEFT,MEDIUM
11524,2010,CARINDALE,HANDLING_STOLEN_GOODS,MEDIUM
11525,2010,CARINDALE,THEFT,MEDIUM
11526,2010,CARINDALE,FRAUD,MEDIUM
11527,2011,CARINDALE,THEFT,HIGH
11528,2011,CARINDALE,THEFT,HIGH
11529,2011,CARINDALE,FRAUD,HIGH
11530,2011,CARINDALE,FRAUD,HIGH
11531,2014,CARINDALE,THEFT,MEDIUM
11532,2016,CARINDALE,FRAUD,VERY LOW
11533,2011,CARINDALE,THEFT,HIGH
11534,2011,CARINDALE,THEFT,HIGH
11535,2011,CARINDALE,ASSAULT,HIGH
11536,2011,CARINDALE,THEFT,HIGH
11537,2011,CARINDALE,THEFT,HIGH
11538,2011,CARINDALE,THEFT,HIGH
11539,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11540,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11541,2011,CARINDALE,THEFT,HIGH
11542,2011,CARINDALE,THEFT,HIGH
11543,2011,CARINDALE,THEFT,HIGH
11544,2011,CARINDALE,HANDLING_STOLEN_GOODS,HIGH
11545,2011,CARINDALE,HANDLING_STOLEN_GOODS,HIGH
11546,2011,CARINDALE,FRAUD,HIGH
11547,2011,CARINDALE,THEFT,HIGH
11548,2011,CARINDALE,THEFT,HIGH
11549,2011,CARINDALE,THEFT,HIGH
11550,2011,CARINDALE,THEFT,HIGH
11551,2011,CARINDALE,THEFT,HIGH
11552,2011,CARINDALE,THEFT,HIGH
11553,2011,CARINDALE,THEFT,HIGH
11554,2011,CARINDALE,THEFT,HIGH
11555,2011,CARINDALE,GOOD_ORDER,HIGH
11556,2011,CARINDALE,THEFT,HIGH
11557,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11558,2011,CARINDALE,THEFT,HIGH
11559,2011,CARINDALE,THEFT,HIGH
11560,2011,CARINDALE,THEFT,HIGH
11561,2011,CARINDALE,FRAUD,HIGH
11562,2011,CARINDALE,THEFT,HIGH
11563,2011,CARINDALE,FRAUD,HIGH
11564,2011,CARINDALE,FRAUD,HIGH
11565,2011,CARINDALE,HANDLING_STOLEN_GOODS,HIGH
11566,2011,CARINDALE,THEFT,HIGH
11567,2011,CARINDALE,THEFT,HIGH
11568,2011,CARINDALE,THEFT,HIGH
11569,2011,CARINDALE,THEFT,HIGH
11570,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11571,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11572,2011,CARINDALE,THEFT,HIGH
11573,2011,CARINDALE,THEFT,HIGH
11574,2011,CARINDALE,THEFT,HIGH
11575,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11576,2011,CARINDALE,THEFT,HIGH
11577,2011,CARINDALE,THEFT,HIGH
11578,2011,CARINDALE,THEFT,HIGH
11579,2011,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,HIGH
11580,2011,CARINDALE,THEFT,HIGH
11581,2011,CARINDALE,THEFT,HIGH
11582,2011,CARINDALE,FRAUD,HIGH
11583,2011,CARINDALE,FRAUD,HIGH
11584,2011,CARINDALE,FRAUD,HIGH
11585,2011,CARINDALE,THEFT,HIGH
11586,2011,CARINDALE,THEFT,HIGH
11587,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
11588,2011,CARINDALE,THEFT,HIGH
11589,2011,CARINDALE,HANDLING_STOLEN_GOODS,HIGH
11590,2011,CARINDALE,THEFT,HIGH
11591,2011,CARINDALE,THEFT,HIGH
11592,2011,CARINDALE,THEFT,HIGH
11593,2011,CARINDALE,THEFT,HIGH
11594,2011,CARINDALE,HANDLING_STOLEN_GOODS,HIGH
11595,2011,CARINDALE,THEFT,HIGH
11596,2011,CARINDALE,HANDLING_STOLEN_GOODS,HIGH
11597,2011,CARINDALE,THEFT,HIGH
11598,2011,CARINDALE,THEFT,HIGH
11599,2011,CARINDALE,FRAUD,HIGH
